,child_friendly,continent,country,max_altitude,min_altitude,resort_name,season,ski_pass_price,url,beginner_slopes,intermediate_slopes,difficult_slopes,t-bar_lifts,chairlifts,gondolas,snowpark,night_skiing,snow_cannons,country_iso,altitude_diff,total_slopes,season_start,season_end
232,True,Rest of the world,Japan,2307.0,1335.0,Shigakogen Mountain Resort,December - May,39,https://ski-resort-stats.com/beta-project,,,,,,,,,,JPN,972.0,0.0,December,May
233,True,Europe,Switzerland,2900.0,1570.0,Grimentz-Zinal,December - April,51,https://ski-resort-stats.com/beta-project,,,,,,,,,,CHE,1330.0,0.0,December,April
234,True,America,Canada,1982.0,1230.0,Kimberley,December - April,49,https://ski-resort-stats.com/beta-project,,,,,,,,,,CAN,752.0,0.0,December,April
235,True,Europe,Italy,2100.0,1000.0,Civetta-Alleghe-Selva di Cadore-Palafavera-Zoldo,December - April,43,https://ski-resort-stats.com/beta-project,,,,,,,,,,ITA,1100.0,0.0,December,April
236,True,Europe,France,1400.0,720.0,Ax les Thermes,December - April,37,https://ski-resort-stats.com/beta-project,,,,,,,,,,FRA,680.0,0.0,December,April
237,True,Rest of the world,Lebanon,2465.0,1850.0,Mzaar Kfardebian,no report,51,https://ski-resort-stats.com/beta-project,,,,,,,,,,LBN,615.0,0.0,,
238,True,America,USA,3005.0,2182.0,Yellowstone Club,November - April,0,https://ski-resort-stats.com/beta-project,,,,,,,,,,USA,823.0,0.0,November,April
239,True,Europe,Austria,2050.0,690.0,Damüls Mellau,December - April,49,https://ski-resort-stats.com/beta-project,,,,,,,,,,AUT,1360.0,0.0,December,April
240,True,America,Canada,875.0,230.0,Mont Tremblant,November - April,60,https://ski-resort-stats.com/beta-project,,,,,,,,,,CAN,645.0,0.0,November,April
241,True,America,USA,1112.0,314.0,Smugglers' Notch,November - April,65,https://ski-resort-stats.com/beta-project,,,,,,,,,,USA,798.0,0.0,November,April
242,True,Europe,Southern Russia,2320.0,940.0,Rosa Khutor,December - April,22,https://ski-resort-stats.com/beta-project,,,,,,,,,,RUS,1380.0,0.0,December,April
243,True,Europe,Austria,2000.0,760.0,Zell am See,December - April,50,https://ski-resort-stats.com/beta-project,,,,,,,,,,AUT,1240.0,0.0,December,April
244,True,Europe,Spain,2621.0,1505.0,Cerler,December - April,42,https://ski-resort-stats.com/beta-project,,,,,,,,,,ESP,1116.0,0.0,December,April
245,True,America,USA,1175.0,563.0,Jay Peak,no report,70,https://ski-resort-stats.com/beta-project,,,,,,,,,,USA,612.0,0.0,,
246,True,Europe,Italy,2200.0,1130.0,Three Peaks Dolomites-Helm-Stiergarten-Rotwand-Kreuzbergpass,November - April,51,https://ski-resort-stats.com/beta-project,,,,,,,,,,ITA,1070.0,0.0,November,April
247,True,Europe,France,2677.0,1407.0,Puy St. Vincent,December - April,34,https://ski-resort-stats.com/beta-project,,,,,,,,,,FRA,1270.0,0.0,December,April
248,True,America,USA,3256.0,2591.0,Angel Fire,December - March,62,https://ski-resort-stats.com/beta-project,,,,,,,,,,USA,665.0,0.0,December,March
249,True,Europe,Italy,1850.0,1200.0,Folgaria-Fiorentini,December - April,40,https://ski-resort-stats.com/beta-project,,,,,,,,,,ITA,650.0,0.0,December,April
250,True,Europe,Switzerland,3020.0,1000.0,Titlis-Engelberg,October - May,57,https://ski-resort-stats.com/beta-project,,,,,,,,,,CHE,2020.0,0.0,October,May
251,True,Europe,Norway,1100.0,415.0,Trysil,October - May,46,https://ski-resort-stats.com/beta-project,,,,,,,,,,NOR,685.0,0.0,October,May
252,True,Europe,Austria,2850.0,1400.0,Nauders am Reschenpass-Bergkastel,December - April,42,https://ski-resort-stats.com/beta-project,,,,,,,,,,AUT,1450.0,0.0,December,April
253,True,America,USA,2682.0,1860.0,Bridger Bowl-Bozeman,December - April,49,https://ski-resort-stats.com/beta-project,,,,,,,,,,USA,822.0,0.0,December,April
254,True,America,USA,3328.0,2926.0,Brian Head,November - April,59,https://ski-resort-stats.com/beta-project,,,,,,,,,,USA,402.0,0.0,November,April
255,True,Europe,Austria,2033.0,850.0,Grossarltal-Dorfgastein,December - April,50,https://ski-resort-stats.com/beta-project,,,,,,,,,,AUT,1183.0,0.0,December,April
256,True,Rest of the world,Australia,2037.0,1365.0,Thredbo,June - September,84,https://ski-resort-stats.com/beta-project,,,,,,,,,,AUS,672.0,0.0,June,September
257,True,America,USA,1116.0,390.0,Stowe,November - April,106,https://ski-resort-stats.com/beta-project,,,,,,,,,,USA,726.0,0.0,November,April
258,True,Europe,Austria,2220.0,1066.0,Katschberg,November - April,46,https://ski-resort-stats.com/beta-project,,,,,,,,,,AUT,1154.0,0.0,November,April
259,True,Europe,France,2737.0,1550.0,Valfréjus,December - April,29,https://ski-resort-stats.com/beta-project,,,,,,,,,,FRA,1187.0,0.0,December,April
260,True,Europe,Switzerland,2713.0,1200.0,Savognin,December - April,50,https://ski-resort-stats.com/beta-project,,,,,,,,,,CHE,1513.0,0.0,December,April
261,True,Europe,Switzerland,2785.0,1250.0,Scuol-Motta Naluns,December - April,50,https://ski-resort-stats.com/beta-project,,,,,,,,,,CHE,1535.0,0.0,December,April
262,True,America,USA,1019.0,348.0,Okemo,November - April,86,https://ski-resort-stats.com/beta-project,,,,,,,,,,USA,671.0,0.0,November,April
263,True,America,Canada,800.0,175.0,Mont-Sainte-Anne-Beaupré,November - April,52,https://ski-resort-stats.com/beta-project,,,,,,,,,,CAN,625.0,0.0,November,April
264,True,America,USA,1760.0,1195.0,49 Degrees North Mountain Resort,November - April,50,https://ski-resort-stats.com/beta-project,,,,,,,,,,USA,565.0,0.0,November,April
265,True,Europe,Italy,2513.0,1190.0,Passo San Pellegrino-Falcade,November - April,47,https://ski-resort-stats.com/beta-project,,,,,,,,,,ITA,1323.0,0.0,November,April
266,True,America,USA,2590.0,2011.0,Bear Valley,December - April,67,https://ski-resort-stats.com/beta-project,,,,,,,,,,USA,579.0,0.0,December,April
267,True,America,Canada,2180.0,1575.0,Apex Resort,December - April,52,https://ski-resort-stats.com/beta-project,,,,,,,,,,CAN,605.0,0.0,December,April
268,True,America,USA,3200.0,2668.0,Brighton,November - April,67,https://ski-resort-stats.com/beta-project,,,,,,,,,,USA,532.0,0.0,November,April
269,True,Europe,France,2560.0,1420.0,Piau Engaly,November - April,37,https://ski-resort-stats.com/beta-project,,,,,,,,,,FRA,1140.0,0.0,November,April
270,True,Europe,Switzerland,665.0,425.0,Flumserberg,November - April,51,https://ski-resort-stats.com/beta-project,,,,,,,,,,CHE,240.0,0.0,November,April
271,True,Europe,France,2450.0,1400.0,Super Sauze,December - April,30,https://ski-resort-stats.com/beta-project,,,,,,,,,,FRA,1050.0,0.0,December,April
272,True,Europe,Ukraine,1372.0,890.0,Bukovel,November - May,32,https://ski-resort-stats.com/beta-project,,,,,,,,,,UKR,482.0,0.0,November,May
273,True,Europe,France,2750.0,1350.0,La Norma,December - April,29,https://ski-resort-stats.com/beta-project,,,,,,,,,,FRA,1400.0,0.0,December,April
274,True,America,USA,1510.0,1120.0,Mt. Hood Skibowl,November - April,45,https://ski-resort-stats.com/beta-project,,,,,,,,,,USA,390.0,0.0,November,April
275,True,America,USA,2987.0,2377.0,Kirkwood,November - April,85,https://ski-resort-stats.com/beta-project,,,,,,,,,,USA,610.0,0.0,November,April
276,True,America,USA,2870.0,2138.0,Red Lodge Mountain,November - April,45,https://ski-resort-stats.com/beta-project,,,,,,,,,,USA,732.0,0.0,November,April
277,True,America,USA,3000.0,2434.0,Solitude,November - April,71,https://ski-resort-stats.com/beta-project,,,,,,,,,,USA,566.0,0.0,November,April
278,True,Europe,Andorra,1550.0,1230.0,Pal-Arinsal-La Massana-Vallnord-,December - April,37,https://ski-resort-stats.com/beta-project,,,,,,,,,,AND,320.0,0.0,December,April
279,True,Europe,Italy,2478.0,1602.0,Arabba,December - April,49,https://ski-resort-stats.com/beta-project,,,,,,,,,,ITA,876.0,0.0,December,April
280,True,Europe,Austria,2150.0,820.0,Wildkogel-Neukirchen-Bramberg,December - April,44,https://ski-resort-stats.com/beta-project,,,,,,,,,,AUT,1330.0,0.0,December,April
281,True,America,USA,840.0,70.0,Alyeska Resort-Girdwood,November - April,68,https://ski-resort-stats.com/beta-project,,,,,,,,,,USA,770.0,0.0,November,April
282,True,Europe,Austria,3250.0,1500.0,Hintertux Glacier,Year-round,52,https://ski-resort-stats.com/beta-project,,,,,,,,,,AUT,1750.0,0.0,,
283,True,Europe,Switzerland,2833.0,1227.0,Disentis 3000,December - April,49,https://ski-resort-stats.com/beta-project,,,,,,,,,,CHE,1606.0,0.0,December,April
284,True,Europe,Switzerland,3118.0,1322.0,Belalp-Blatten,December - April,49,https://ski-resort-stats.com/beta-project,,,,,,,,,,CHE,1796.0,0.0,December,April
285,True,Europe,Italy,2357.0,1404.0,San Martino di Castrozza,November - April,44,https://ski-resort-stats.com/beta-project,,,,,,,,,,ITA,953.0,0.0,November,April
286,True,Europe,Switzerland,1055.0,600.0,Meiringen-Hasliberg,December - April,50,https://ski-resort-stats.com/beta-project,,,,,,,,,,CHE,455.0,0.0,December,April
287,True,Europe,Switzerland,2262.0,900.0,Toggenburg-Wildhaus-Unterwasser-Alt St. Johann,December - April,52,https://ski-resort-stats.com/beta-project,,,,,,,,,,CHE,1362.0,0.0,December,April
288,True,Europe,Italy,1669.0,1000.0,Alpe di Siusi-Seiser Alm-,December - April,54,https://ski-resort-stats.com/beta-project,,,,,,,,,,ITA,669.0,0.0,December,April
289,True,Europe,France,1850.0,1160.0,Le Lioran,December - April,31,https://ski-resort-stats.com/beta-project,,,,,,,,,,FRA,690.0,0.0,December,April
290,True,Europe,Switzerland,3025.0,1655.0,Saint Luc-Chandolin-Anniviers-,December - April,47,https://ski-resort-stats.com/beta-project,,,,,,,,,,CHE,1370.0,0.0,December,April
291,True,Europe,France,2520.0,1600.0,Les Karellis,December - April,27,https://ski-resort-stats.com/beta-project,,,,,,,,,,FRA,920.0,0.0,December,April
292,True,Europe,France,2400.0,1600.0,Peyragudes,December - April,40,https://ski-resort-stats.com/beta-project,,,,,,,,,,FRA,800.0,0.0,December,April
293,True,Europe,Switzerland,2205.0,1250.0,Leysin,December - April,45,https://ski-resort-stats.com/beta-project,,,,,,,,,,CHE,955.0,0.0,December,April
294,True,Rest of the world,Georgia,3279.0,1990.0,Gudauri,December - April,14,https://ski-resort-stats.com/beta-project,,,,,,,,,,GEO,1289.0,0.0,December,April
295,True,America,USA,1095.0,585.0,Mount Snow,November - April,81,https://ski-resort-stats.com/beta-project,,,,,,,,,,USA,510.0,0.0,November,April
296,True,America,Canada,1588.0,1083.0,Mount Washington,December - April,64,https://ski-resort-stats.com/beta-project,,,,,,,,,,CAN,505.0,0.0,December,April
297,True,Europe,Italy,3016.0,1121.0,Ponte di Legno-Passo Tonale-Presena Glacier-Temù-Pontedilegno-Tonale-,October - May,42,https://ski-resort-stats.com/beta-project,,,,,,,,,,ITA,1895.0,0.0,October,May
298,True,America,USA,1097.0,304.0,Gore Mountain,November - April,71,https://ski-resort-stats.com/beta-project,,,,,,,,,,USA,793.0,0.0,November,April
299,True,Europe,Switzerland,2151.0,992.0,Eggli-La Videmanette-Gstaad-Saanen-Rougemont,December - March,54,https://ski-resort-stats.com/beta-project,,,,,,,,,,CHE,1159.0,0.0,December,March
300,True,Europe,Switzerland,2420.0,1500.0,Anzère,December - April,46,https://ski-resort-stats.com/beta-project,,,,,,,,,,CHE,920.0,0.0,December,April
301,True,Europe,Bulgaria,2560.0,1300.0,Borovets,December - April,28,https://ski-resort-stats.com/beta-project,,,,,,,,,,BGR,1260.0,0.0,December,April
302,True,Europe,France,2213.0,1650.0,Font-Romeu-Bolquère Pyrénées 2000,December - April,38,https://ski-resort-stats.com/beta-project,,,,,,,,,,FRA,563.0,0.0,December,April
303,True,Europe,Norway,1300.0,585.0,Oppdal,no report,44,https://ski-resort-stats.com/beta-project,,,,,,,,,,NOR,715.0,0.0,,
304,True,Europe,France,2525.0,1030.0,Brévent-Flégère-Chamonix-,December - April,51,https://ski-resort-stats.com/beta-project,,,,,,,,,,FRA,1495.0,0.0,December,April
305,True,America,USA,945.0,487.0,Bretton Woods,November - April,76,https://ski-resort-stats.com/beta-project,,,,,,,,,,USA,458.0,0.0,November,April
306,True,Europe,France,1000.0,584.0,Les Houches-Saint-Gervais-Prarion-Bellevue-Chamonix-,December - April,43,https://ski-resort-stats.com/beta-project,,,,,,,,,,FRA,416.0,0.0,December,April
307,True,Europe,Finland,718.0,200.0,Ylläs,November - May,42,https://ski-resort-stats.com/beta-project,,,,,,,,,,FIN,518.0,0.0,November,May
308,True,Europe,Italy,2428.0,1320.0,Belvedere-Col Rodella-Ciampac-Buffaure-Canazei-Campitello-Alba-Pozza di Fassa,December - April,48,https://ski-resort-stats.com/beta-project,,,,,,,,,,ITA,1108.0,0.0,December,April
309,True,America,Canada,2225.0,512.0,Revelstoke Mountain Resort,December - April,64,https://ski-resort-stats.com/beta-project,,,,,,,,,,CAN,1713.0,0.0,December,April
310,True,Europe,Switzerland,3111.0,1419.0,Lauchernalp-Lötschental,depending on snow conditions - April,48,https://ski-resort-stats.com/beta-project,,,,,,,,,,CHE,1692.0,0.0,depending on snow conditions,April
311,True,Europe,Austria,2989.0,1301.0,Grossglockner Heiligenblut,December - April,44,https://ski-resort-stats.com/beta-project,,,,,,,,,,AUT,1688.0,0.0,December,April
312,True,Europe,Austria,2000.0,904.0,Brandnertal-Brand-Bürserberg,December - April,46,https://ski-resort-stats.com/beta-project,,,,,,,,,,AUT,1096.0,0.0,December,April
313,True,Europe,France,2184.0,1367.0,Alpe du Grand-Serre-La Morte,December - March,27,https://ski-resort-stats.com/beta-project,,,,,,,,,,FRA,817.0,0.0,December,March
314,True,Europe,France,2376.0,1600.0,Les Angles,November - April,38,https://ski-resort-stats.com/beta-project,,,,,,,,,,FRA,776.0,0.0,November,April
315,True,Europe,Serbia,2017.0,1057.0,Kopaonik,December - April,30,https://ski-resort-stats.com/beta-project,,,,,,,,,,SRB,960.0,0.0,December,April
316,True,Europe,France,2750.0,1500.0,Aussois,December - April,29,https://ski-resort-stats.com/beta-project,,,,,,,,,,FRA,1250.0,0.0,December,April
317,True,America,USA,3475.0,2926.0,Apache,no report,48,https://ski-resort-stats.com/beta-project,,,,,,,,,,USA,549.0,0.0,,
318,True,Rest of the world,Turkey,3360.0,2100.0,Erciyes-Kayseri,December - April,17,https://ski-resort-stats.com/beta-project,,,,,,,,,,TUR,1260.0,0.0,December,April
319,True,America,USA,975.0,487.0,Hunter Mountain,no report,68,https://ski-resort-stats.com/beta-project,,,,,,,,,,USA,488.0,0.0,,
320,True,Europe,Switzerland,2501.0,1050.0,First-Grindelwald,December - March,55,https://ski-resort-stats.com/beta-project,,,,,,,,,,CHE,1451.0,0.0,December,March
321,True,Europe,Switzerland,2350.0,1110.0,Sörenberg-Rothorn-Dorf,December - April,44,https://ski-resort-stats.com/beta-project,,,,,,,,,,CHE,1240.0,0.0,December,April
322,True,Europe,Italy,2060.0,1046.0,Riserva Bianca-Limone Piemonte,December - April,34,https://ski-resort-stats.com/beta-project,,,,,,,,,,ITA,1014.0,0.0,December,April
323,True,America,USA,3292.0,2804.0,Eldora Mountain,November - April,80,https://ski-resort-stats.com/beta-project,,,,,,,,,,USA,488.0,0.0,November,April
324,True,America,USA,2371.0,2142.0,Donner Ski Ranch,December - April,59,https://ski-resort-stats.com/beta-project,,,,,,,,,,USA,229.0,0.0,December,April
325,True,America,Argentina,3430.0,2200.0,Las Leñas,June - September,44,https://ski-resort-stats.com/beta-project,,,,,,,,,,ARG,1230.0,0.0,June,September
326,True,Rest of the world,Japan,1831.0,760.0,Happo-One-Hakuba,December - May,40,https://ski-resort-stats.com/beta-project,,,,,,,,,,JPN,1071.0,0.0,December,May
327,True,Europe,Italy,1354.0,772.0,Gitschberg Jochtal,December - April,46,https://ski-resort-stats.com/beta-project,,,,,,,,,,ITA,582.0,0.0,December,April
328,True,Europe,Switzerland,2970.0,796.0,Schilthorn-Mürren-Lauterbrunnen,December - April,55,https://ski-resort-stats.com/beta-project,,,,,,,,,,CHE,2174.0,0.0,December,April
329,True,Europe,Austria,1620.0,780.0,Dachstein West,December - April,42,https://ski-resort-stats.com/dachstein-west,15.0,33.0,3.0,25,8.0,3.0,True,True,163.0,AUT,840.0,51.0,December,April
330,True,America,Canada,1440.0,824.0,Cypress Mountain,November - April,44,https://ski-resort-stats.com/beta-project,,,,,,,,,,CAN,616.0,0.0,November,April
331,True,Europe,Italy,1540.0,570.0,Pila,November - April,42,https://ski-resort-stats.com/beta-project,,,,,,,,,,ITA,970.0,0.0,November,April
332,True,Europe,Switzerland,2418.0,1110.0,Brigels-Waltensburg-Andiast,December - March,49,https://ski-resort-stats.com/beta-project,,,,,,,,,,CHE,1308.0,0.0,December,March
333,True,Europe,Italy,2270.0,1162.0,Aprica,November - May,38,https://ski-resort-stats.com/beta-project,,,,,,,,,,ITA,1108.0,0.0,November,May
334,True,Europe,Italy,3012.0,1225.0,Bormio-Cima Bianca,November - April,40,https://ski-resort-stats.com/beta-project,,,,,,,,,,ITA,1787.0,0.0,November,April
335,True,Europe,Switzerland,2300.0,1500.0,Sedrun-Oberalp,November - April,53,https://ski-resort-stats.com/beta-project,,,,,,,,,,CHE,800.0,0.0,November,April
336,True,Europe,Austria,2400.0,1095.0,Grosseck-Speiereck-Mauterndorf-St. Michael,December - April,41,https://ski-resort-stats.com/beta-project,,,,,,,,,,AUT,1305.0,0.0,December,April
337,True,Europe,France,1610.0,923.0,Hirmentaz-Les Habères-Bellevaux-Habère-Poche,December - March,24,https://ski-resort-stats.com/beta-project,,,,,,,,,,FRA,687.0,0.0,December,March
338,True,Europe,Italy,2700.0,1335.0,Pragelato,December - April,0,https://ski-resort-stats.com/beta-project,,,,,,,,,,ITA,1365.0,0.0,December,April
339,True,Europe,France,2471.0,1600.0,Porté Puymorens,September - April,30,https://ski-resort-stats.com/beta-project,,,,,,,,,,FRA,871.0,0.0,September,April
340,True,Europe,Switzerland,1070.0,573.0,Mythenregion,December - March,39,https://ski-resort-stats.com/beta-project,,,,,,,,,,CHE,497.0,0.0,December,March
341,True,Europe,Spain,2236.0,1514.0,Candanchú,December - April,41,https://ski-resort-stats.com/beta-project,,,,,,,,,,ESP,722.0,0.0,December,April
342,True,Europe,Germany,2000.0,700.0,Zugspitze,depending on snow conditions - May,45,https://ski-resort-stats.com/beta-project,,,,,,,,,,DEU,1300.0,0.0,depending on snow conditions,May
343,True,Rest of the world,Japan,1661.0,780.0,Zao Onsen,December - May,39,https://ski-resort-stats.com/beta-project,,,,,,,,,,JPN,881.0,0.0,December,May
344,True,Europe,Sweden,887.0,579.0,Lindvallen-Högfjället-Sälen-,November - May,41,https://ski-resort-stats.com/beta-project,,,,,,,,,,SWE,308.0,0.0,November,May
345,True,Europe,Slovakia,2004.0,943.0,Jasná Nízke Tatry-Chopok,December - May,39,https://ski-resort-stats.com/beta-project,,,,,,,,,,SVK,1061.0,0.0,December,May
346,True,Rest of the world,Japan,1845.0,620.0,Mitsumata-Kagura-Tashiro-Mt. Naeba-,November - May,44,https://ski-resort-stats.com/beta-project,,,,,,,,,,JPN,1225.0,0.0,November,May
347,True,Europe,Sweden,872.0,572.0,Tandådalen-Hundfjället-Sälen-,November - May,41,https://ski-resort-stats.com/beta-project,,,,,,,,,,SWE,300.0,0.0,November,May
348,True,Rest of the world,Japan,1328.0,500.0,Appi Kogen,no report,43,https://ski-resort-stats.com/beta-project,,,,,,,,,,JPN,828.0,0.0,,
349,True,Europe,Russia,1270.0,670.0,Sheregesh-Kemerovo,no report,0,https://ski-resort-stats.com/beta-project,,,,,,,,,,RUS,600.0,0.0,,
350,True,Europe,Southern Russia,949.0,547.0,Gazprom Mountain Resort-Laura-– Esto-Sadok-Sotschi-,December - April,32,https://ski-resort-stats.com/beta-project,,,,,,,,,,RUS,402.0,0.0,December,April
351,True,Rest of the world,Japan,994.0,400.0,Rusutsu,November - April,45,https://ski-resort-stats.com/beta-project,,,,,,,,,,JPN,594.0,0.0,November,April
352,True,Europe,Austria,1860.0,740.0,Steinplatte-Winklmoosalm-Waidring-Reit im Winkl,November - April,46,https://ski-resort-stats.com/beta-project,,,,,,,,,,AUT,1120.0,0.0,November,April
353,True,Rest of the world,Turkey,1767.0,395.0,Uludağ-Bursa,no report,0,https://ski-resort-stats.com/beta-project,,,,,,,,,,TUR,1372.0,0.0,,
354,True,Europe,Switzerland,1315.0,439.0,Rigi,no report,44,https://ski-resort-stats.com/beta-project,,,,,,,,,,CHE,876.0,0.0,,
355,True,Europe,France,1420.0,1000.0,Métabief,no report,26,https://ski-resort-stats.com/beta-project,,,,,,,,,,FRA,420.0,0.0,,
356,True,Europe,Bulgaria,2290.0,726.0,Vitosha-Sofia,December - April,18,https://ski-resort-stats.com/beta-project,,,,,,,,,,BGR,1564.0,0.0,December,April
357,True,Europe,Italy,1540.0,1050.0,Latemar-Obereggen-Pampeago-Predazzo,November - April,47,https://ski-resort-stats.com/beta-project,,,,,,,,,,ITA,490.0,0.0,November,April
358,True,Europe,Poland,1257.0,524.0,Szczyrk-Skrzyczne,December - April,20,https://ski-resort-stats.com/beta-project,,,,,,,,,,POL,733.0,0.0,December,April
359,True,Europe,Slovenia,1327.0,325.0,Mariborsko Pohorje-Maribor,December - March,31,https://ski-resort-stats.com/beta-project,,,,,,,,,,SVN,1002.0,0.0,December,March
360,True,America,Chile,3333.0,2380.0,El Colorado-Farellones,June - October,64,https://ski-resort-stats.com/beta-project,,,,,,,,,,CHL,953.0,0.0,June,October
361,True,Europe,France,1966.0,1240.0,Praz de Lys-Sommand-Taninges-Mieussy-,December - April,29,https://ski-resort-stats.com/beta-project,,,,,,,,,,FRA,726.0,0.0,December,April
362,True,Europe,Bosnia and Herzegovina,1889.0,920.0,Jahorina,depending on snow conditions - depending on snow conditions,20,https://ski-resort-stats.com/beta-project,,,,,,,,,,BIH,969.0,0.0,depending on snow conditions,depending on snow conditions
363,True,Europe,France,1678.0,1137.0,Espace Dôle-La Dôle-Les Tuffes,December - March,27,https://ski-resort-stats.com/beta-project,,,,,,,,,,FRA,541.0,0.0,December,March
364,True,Rest of the world,Japan,1491.0,687.0,Myoko Akakura,no report,39,https://ski-resort-stats.com/beta-project,,,,,,,,,,JPN,804.0,0.0,,
365,True,Rest of the world,Japan,1789.0,900.0,Naeba-Mt. Naeba-,December - April,44,https://ski-resort-stats.com/beta-project,,,,,,,,,,JPN,889.0,0.0,December,April
366,True,Rest of the world,Japan,1650.0,565.0,Nozawa Onsen,November - April,37,https://ski-resort-stats.com/beta-project,,,,,,,,,,JPN,1085.0,0.0,November,April
367,True,Europe,Austria,2118.0,868.0,Kreischberg,December - April,44,https://ski-resort-stats.com/beta-project,,,,,,,,,,AUT,1250.0,0.0,December,April
368,True,Europe,Germany,2050.0,732.0,Garmisch-Classic-Garmisch-Partenkirchen,December - April,43,https://ski-resort-stats.com/beta-project,,,,,,,,,,DEU,1318.0,0.0,December,April
369,True,Europe,France,3842.0,1035.0,Aiguille du Midi-Chamonix-,December - April,60,https://ski-resort-stats.com/beta-project,,,,,,,,,,FRA,2807.0,0.0,December,April
370,True,Europe,Italy,2337.0,1200.0,Carezza Ski,December - April,41,https://ski-resort-stats.com/beta-project,,,,,,,,,,ITA,1137.0,0.0,December,April
371,True,Europe,Switzerland,510.0,490.0,Pizol-Bad Ragaz-Wangs,December - April,51,https://ski-resort-stats.com/beta-project,,,,,,,,,,CHE,20.0,0.0,December,April
372,True,Europe,France,1850.0,1300.0,SuperBesse-Puy de Sancy,December - April,32,https://ski-resort-stats.com/beta-project,,,,,,,,,,FRA,550.0,0.0,December,April
373,True,Europe,Sweden,830.0,443.0,Stöten,no report,41,https://ski-resort-stats.com/beta-project,,,,,,,,,,SWE,387.0,0.0,,
